round,scenario_id,source_round,repetition,attempt,infrastructure_retry_count,task_id,target_class,success,status,completed_stage,error_code,message,last_operational_stage,last_operational_stage_name,preceding_navigation_failure,delivery_navigation_failure,cone_collision,collision_cones,direct_contact_cones,moved_or_tilted_cones,cone_monitor_status,contact_stream_status,gazebo_recording_status,gazebo_recording_path,gazebo_recording_size_bytes,gazebo_recording_manifest,move_base_goal_count,duration_seconds,started_at,round_dir,log_file,cone_monitor_file,stress_template_file,case_file,scene_measurement_file,navigation_parameter_file,adaptive_monitor_file,adaptive_monitor_status,adaptive_mode_event_count,adaptive_diagnostic_sample_count,adaptive_avoidance_entries,adaptive_avoidance_used,adaptive_avoidance_command_samples,adaptive_avoidance_failure_recovery_samples,adaptive_avoidance_infeasible_samples,adaptive_baseline_fallback_events,adaptive_baseline_fallback_samples,adaptive_baseline_infeasible_samples,adaptive_both_planners_infeasible_samples,adaptive_minimum_plan_clearance_m
1,source_round_009,9,1,1,0,fixed_cone_e2e_001_a01_1786708898,daily,True,task_completed,20,0,target cube delivered to daily workshop and released,20,TASK_COMPLETED,False,False,False,,,,complete,stopped,complete,/home/ianichinose/gazebo_ws/data/cone_zone/end_to_end_stress/fixed_cone_e2e_stress_20260814_200138_adaptive_teb_stage13_channel_lock_wptol0p18_fan60_wp3_trigger0p34_source009_v2v3_gui/round_001/gazebo_world_state.log,23379895,/home/ianichinose/gazebo_ws/data/cone_zone/end_to_end_stress/fixed_cone_e2e_stress_20260814_200138_adaptive_teb_stage13_channel_lock_wptol0p18_fan60_wp3_trigger0p34_source009_v2v3_gui/round_001/gazebo_world_recording.json,37,210.192,2026-08-14T20:01:38+08:00,/home/ianichinose/gazebo_ws/script/logs/fixed_cone_e2e_stress_20260814_200138_adaptive_teb_stage13_channel_lock_wptol0p18_fan60_wp3_trigger0p34_source009_v2v3_gui/round_001,/home/ianichinose/gazebo_ws/script/logs/fixed_cone_e2e_stress_20260814_200138_adaptive_teb_stage13_channel_lock_wptol0p18_fan60_wp3_trigger0p34_source009_v2v3_gui/round_001/roslaunch.log,/home/ianichinose/gazebo_ws/script/logs/fixed_cone_e2e_stress_20260814_200138_adaptive_teb_stage13_channel_lock_wptol0p18_fan60_wp3_trigger0p34_source009_v2v3_gui/round_001/cone_trial.json,,/home/ianichinose/gazebo_ws/script/logs/fixed_cone_e2e_stress_20260814_200138_adaptive_teb_stage13_channel_lock_wptol0p18_fan60_wp3_trigger0p34_source009_v2v3_gui/round_001/case_plan.json,/home/ianichinose/gazebo_ws/script/logs/fixed_cone_e2e_stress_20260814_200138_adaptive_teb_stage13_channel_lock_wptol0p18_fan60_wp3_trigger0p34_source009_v2v3_gui/round_001/scene_measured.json,/home/ianichinose/gazebo_ws/script/logs/fixed_cone_e2e_stress_20260814_200138_adaptive_teb_stage13_channel_lock_wptol0p18_fan60_wp3_trigger0p34_source009_v2v3_gui/round_001/navigation_parameters.json,/home/ianichinose/gazebo_ws/script/logs/fixed_cone_e2e_stress_20260814_200138_adaptive_teb_stage13_channel_lock_wptol0p18_fan60_wp3_trigger0p34_source009_v2v3_gui/round_001/adaptive_teb_diagnostics.json,complete,46,120,7,True,42,0,0,0,0,0,0,0.192841
2,source_round_009,9,2,1,0,fixed_cone_e2e_002_a01_1786709132,daily,True,task_completed,20,0,target cube delivered to daily workshop and released,20,TASK_COMPLETED,False,False,True,cone_10,,cone_10,complete,stopped,complete,/home/ianichinose/gazebo_ws/data/cone_zone/end_to_end_stress/fixed_cone_e2e_stress_20260814_200138_adaptive_teb_stage13_channel_lock_wptol0p18_fan60_wp3_trigger0p34_source009_v2v3_gui/round_002/gazebo_world_state.log,16484440,/home/ianichinose/gazebo_ws/data/cone_zone/end_to_end_stress/fixed_cone_e2e_stress_20260814_200138_adaptive_teb_stage13_channel_lock_wptol0p18_fan60_wp3_trigger0p34_source009_v2v3_gui/round_002/gazebo_world_recording.json,36,176.722,2026-08-14T20:05:32+08:00,/home/ianichinose/gazebo_ws/script/logs/fixed_cone_e2e_stress_20260814_200138_adaptive_teb_stage13_channel_lock_wptol0p18_fan60_wp3_trigger0p34_source009_v2v3_gui/round_002,/home/ianichinose/gazebo_ws/script/logs/fixed_cone_e2e_stress_20260814_200138_adaptive_teb_stage13_channel_lock_wptol0p18_fan60_wp3_trigger0p34_source009_v2v3_gui/round_002/roslaunch.log,/home/ianichinose/gazebo_ws/script/logs/fixed_cone_e2e_stress_20260814_200138_adaptive_teb_stage13_channel_lock_wptol0p18_fan60_wp3_trigger0p34_source009_v2v3_gui/round_002/cone_trial.json,,/home/ianichinose/gazebo_ws/script/logs/fixed_cone_e2e_stress_20260814_200138_adaptive_teb_stage13_channel_lock_wptol0p18_fan60_wp3_trigger0p34_source009_v2v3_gui/round_002/case_plan.json,/home/ianichinose/gazebo_ws/script/logs/fixed_cone_e2e_stress_20260814_200138_adaptive_teb_stage13_channel_lock_wptol0p18_fan60_wp3_trigger0p34_source009_v2v3_gui/round_002/scene_measured.json,/home/ianichinose/gazebo_ws/script/logs/fixed_cone_e2e_stress_20260814_200138_adaptive_teb_stage13_channel_lock_wptol0p18_fan60_wp3_trigger0p34_source009_v2v3_gui/round_002/navigation_parameters.json,/home/ianichinose/gazebo_ws/script/logs/fixed_cone_e2e_stress_20260814_200138_adaptive_teb_stage13_channel_lock_wptol0p18_fan60_wp3_trigger0p34_source009_v2v3_gui/round_002/adaptive_teb_diagnostics.json,complete,41,81,5,True,14,0,0,0,0,2,0,0.162131
