round,task_id,target_class,target_ground_truth_station,selected_station,observed_class_id,recognition_correct,recognition_status,recognition_failure,stuck,stuck_reason,success,status,completed_stage,last_operational_stage,error_code,message,cube_scene_status,cube_scene_file,gazebo_recording_status,gazebo_recording_path,gazebo_recording_size_bytes,gazebo_recording_manifest,progress_timeout_seconds,duration_seconds,started_at,round_dir,log_file
1,pre_cone_001_1786798815,electronics,35,35,2,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq35,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210015_seed4837952772622649944/round_001/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210015_seed4837952772622649944/round_001/gazebo_world_state.log,10359597,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210015_seed4837952772622649944/round_001/gazebo_world_recording.json,90.0,105.375,2026-08-15T21:00:15+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210015_seed4837952772622649944/round_001,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210015_seed4837952772622649944/round_001/roslaunch.log
2,pre_cone_002_1786798933,daily,35,35,1,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq35,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210015_seed4837952772622649944/round_002/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210015_seed4837952772622649944/round_002/gazebo_world_state.log,9465741,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210015_seed4837952772622649944/round_002/gazebo_world_recording.json,90.0,95.474,2026-08-15T21:02:13+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210015_seed4837952772622649944/round_002,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210015_seed4837952772622649944/round_002/roslaunch.log
