round,scenario_id,source_round,repetition,attempt,infrastructure_retry_count,task_id,target_class,success,status,completed_stage,error_code,message,last_operational_stage,last_operational_stage_name,preceding_navigation_failure,delivery_navigation_failure,cone_collision,collision_cones,direct_contact_cones,moved_or_tilted_cones,cone_monitor_status,contact_stream_status,gazebo_recording_status,gazebo_recording_path,gazebo_recording_size_bytes,gazebo_recording_manifest,move_base_goal_count,duration_seconds,started_at,round_dir,log_file,cone_monitor_file,stress_template_file,case_file,scene_measurement_file,navigation_parameter_file,adaptive_monitor_file,adaptive_monitor_status,adaptive_mode_event_count,adaptive_diagnostic_sample_count,adaptive_avoidance_entries,adaptive_avoidance_used,adaptive_avoidance_command_samples,adaptive_avoidance_failure_recovery_samples,adaptive_avoidance_infeasible_samples,adaptive_baseline_fallback_events,adaptive_baseline_fallback_samples,adaptive_baseline_infeasible_samples,adaptive_both_planners_infeasible_samples,adaptive_minimum_plan_clearance_m
1,source_round_009,9,1,1,0,fixed_cone_e2e_001_a01_1786703452,daily,True,task_completed,20,0,target cube delivered to daily workshop and released,20,TASK_COMPLETED,False,False,False,,,,complete,stopped,complete,/home/ianichinose/gazebo_ws/data/cone_zone/end_to_end_stress/fixed_cone_e2e_stress_20260814_183052_adaptive_teb_stage8_fan60_v1_gui/round_001/gazebo_world_state.log,25285533,/home/ianichinose/gazebo_ws/data/cone_zone/end_to_end_stress/fixed_cone_e2e_stress_20260814_183052_adaptive_teb_stage8_fan60_v1_gui/round_001/gazebo_world_recording.json,37,187.356,2026-08-14T18:30:52+08:00,/home/ianichinose/gazebo_ws/script/logs/fixed_cone_e2e_stress_20260814_183052_adaptive_teb_stage8_fan60_v1_gui/round_001,/home/ianichinose/gazebo_ws/script/logs/fixed_cone_e2e_stress_20260814_183052_adaptive_teb_stage8_fan60_v1_gui/round_001/roslaunch.log,/home/ianichinose/gazebo_ws/script/logs/fixed_cone_e2e_stress_20260814_183052_adaptive_teb_stage8_fan60_v1_gui/round_001/cone_trial.json,,/home/ianichinose/gazebo_ws/script/logs/fixed_cone_e2e_stress_20260814_183052_adaptive_teb_stage8_fan60_v1_gui/round_001/case_plan.json,/home/ianichinose/gazebo_ws/script/logs/fixed_cone_e2e_stress_20260814_183052_adaptive_teb_stage8_fan60_v1_gui/round_001/scene_measured.json,/home/ianichinose/gazebo_ws/script/logs/fixed_cone_e2e_stress_20260814_183052_adaptive_teb_stage8_fan60_v1_gui/round_001/navigation_parameters.json,/home/ianichinose/gazebo_ws/script/logs/fixed_cone_e2e_stress_20260814_183052_adaptive_teb_stage8_fan60_v1_gui/round_001/adaptive_teb_diagnostics.json,complete,49,130,6,True,37,0,1,0,0,1,0,0.162243
